time(ms)	collision count
0,001156560	18,000000000
0,001156880	20,000000000
0,001157200	17,000000000
0,001157520	17,000000000
0,001157840	17,000000000
0,001158160	15,000000000
0,001158480	14,000000000
0,001158800	15,000000000
0,001159120	19,000000000
0,001159440	17,000000000
0,001159760	17,000000000
0,001160080	18,000000000
0,001160400	16,000000000
0,001160720	15,000000000
0,001161040	17,000000000
0,001161360	18,000000000
0,001161680	15,000000000
0,001162000	15,000000000
0,001162320	13,000000000
0,001162640	13,000000000
0,001162960	13,000000000
0,001163280	9,000000000
0,001163600	12,000000000
0,001163920	12,000000000
0,001164240	11,000000000
0,001164560	11,000000000
0,001164880	12,000000000
0,001165200	13,000000000
0,001165520	12,000000000
0,001165840	12,000000000
0,001166160	12,000000000
0,001166480	14,000000000
0,001166800	14,000000000
0,001167120	14,000000000
0,001167440	13,000000000
0,001167760	13,000000000
0,001168080	12,000000000
0,001168400	14,000000000
0,001168720	16,000000000
0,001169040	15,000000000
0,001169360	14,000000000
0,001169680	14,000000000
0,001170000	12,000000000
0,001170320	12,000000000
0,001170640	13,000000000
0,001170960	14,000000000
0,001171280	14,000000000
0,001171600	14,000000000
0,001171920	14,000000000
0,001172240	12,000000000
0,001172560	12,000000000
0,001172880	14,000000000
0,001173200	14,000000000
0,001173520	16,000000000
0,001173840	18,000000000
0,001174160	19,000000000
0,001174480	19,000000000
0,001174800	22,000000000
0,001175120	24,000000000
0,001175440	23,000000000
0,001175760	22,000000000
0,001176080	22,000000000
0,001176400	24,000000000
0,001176720	19,000000000
0,001177040	24,000000000
0,001177360	25,000000000
0,001177680	25,000000000
0,001178000	26,000000000
0,001178320	24,000000000
0,001178640	30,000000000
0,001178960	35,000000000
0,001179280	37,000000000
0,001179600	41,000000000
0,001179920	45,000000000
0,001180240	47,000000000
0,001180560	51,000000000
0,001180880	54,000000000
0,001181200	59,000000000
0,001181520	61,000000000
0,001181840	66,000000000
0,001182160	64,000000000
0,001182480	66,000000000
0,001182800	69,000000000
0,001183120	67,000000000
0,001183440	60,000000000
0,001183760	56,000000000
0,001184080	47,000000000
0,001184400	45,000000000
0,001184720	41,000000000
0,001185040	41,000000000
0,001185360	38,000000000
0,001185680	40,000000000
0,001186000	40,000000000
0,001186320	37,000000000
0,001186640	37,000000000
0,001186960	38,000000000
0,001187280	37,000000000
0,001187600	39,000000000
0,001187920	36,000000000
0,001188240	34,000000000
0,001188560	28,000000000
0,001188880	30,000000000
0,001189200	29,000000000
0,001189520	27,000000000
0,001189840	25,000000000
0,001190160	20,000000000
0,001190480	20,000000000
0,001190800	19,000000000
0,001191120	20,000000000
0,001191440	18,000000000
0,001191760	20,000000000
0,001192080	17,000000000
0,001192400	18,000000000
0,001192720	18,000000000
0,001193040	15,000000000
0,001193360	13,000000000
0,001193680	11,000000000
0,001194000	10,000000000
0,001194320	11,000000000
0,001194640	9,000000000
0,001194960	10,000000000
0,001195280	9,000000000
0,001195600	10,000000000
0,001195920	10,000000000
0,001196240	9,000000000
0,001196560	10,000000000
0,001196880	12,000000000
0,001197200	12,000000000
0,001197520	12,000000000
0,001197840	11,000000000
0,001198160	12,000000000
0,001198480	16,000000000
0,001198800	15,000000000
0,001199120	15,000000000
0,001199440	17,000000000
0,001199760	17,000000000
0,001200080	18,000000000
0,001200400	15,000000000
0,001200720	15,000000000
0,001201040	16,000000000
0,001201360	16,000000000
0,001201680	14,000000000
